id,orig_id,variante,pregunta,model,status,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,thinking_tokens,text_tokens,thinking_chars,text_chars,time_s,stop_reason,error
166,34,1,¿Me puedes decir cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25?,claude-opus-5,ok,100,0,0,566,168,398,272,955,9.5147,end_turn,
167,34,2,Dime cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5,ok,93,0,0,735,217,518,224,1208,11.6787,end_turn,
168,34,3,Necesito saber cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5,ok,96,0,0,691,108,583,242,1298,10.3475,end_turn,
169,34,4,Quiero saber cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5,ok,96,0,0,866,247,619,338,1263,13.7263,end_turn,
170,34,5,¿Sabrías decirme qué número de episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25?,claude-opus-5,ok,101,0,0,514,104,410,278,1024,9.0158,end_turn,
171,35,1,¿Me puedes decir cuántos movimientos ha habido en Neurología?,claude-opus-5,ok,79,0,0,420,148,272,230,678,6.5628,end_turn,
172,35,2,Dime cuántos movimientos ha habido en Neurología,claude-opus-5,ok,72,0,0,499,172,327,306,809,8.4444,end_turn,
173,35,3,Necesito saber cuántos movimientos ha habido en Neurología,claude-opus-5,ok,75,0,0,574,185,389,263,923,15.9696,end_turn,
174,35,4,Quiero saber cuántos movimientos ha habido en Neurología,claude-opus-5,ok,75,0,0,554,174,380,275,877,7.6787,end_turn,
175,35,5,¿Sabrías decirme qué número de movimientos ha habido en Neurología?,claude-opus-5,ok,80,0,0,448,139,309,239,762,6.0591,end_turn,
