id,orig_id,variante,pregunta,model,status,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,thinking_tokens,text_tokens,thinking_chars,text_chars,time_s,stop_reason,error
166,34,1,¿Cuál es el número de episodios diferentes con etiqueta registrados desde finales de enero del 23 hasta principios de junio del 25?,claude-opus-5,ok,101,0,0,504,117,387,238,972,8.7087,end_turn,
167,34,2,¿Cuántos episodios únicos cuentan con etiqueta en el período comprendido entre finales de enero de 2023 y principios de junio de 2025?,claude-opus-5,ok,105,0,0,610,103,507,220,1279,11.7787,end_turn,
168,34,3,¿Cuántos episodios distintos etiquetados existen entre finales de enero del 23 y principios de junio del 25?,claude-opus-5,ok,93,0,0,523,114,409,215,983,8.387,end_turn,
169,34,4,¿Cuántos episodios diferentes tienen asignada una etiqueta en el rango de finales de enero de 2023 a principios de junio de 2025?,claude-opus-5,ok,104,0,0,634,134,500,239,1143,10.3454,end_turn,
170,34,5,¿Cuál es la cantidad de episodios sin repetir que poseen etiqueta desde finales de enero del 23 hasta principios de junio del 25?,claude-opus-5,ok,105,0,0,577,118,459,217,997,8.727,end_turn,
171,35,1,¿Cuál es el número total de movimientos registrados en Neurología?,claude-opus-5,ok,76,0,0,424,128,296,245,709,8.1938,end_turn,
172,35,2,¿Cuántos movimientos se han contabilizado en el servicio de Neurología?,claude-opus-5,ok,81,0,0,420,158,262,350,666,7.3133,end_turn,
173,35,3,¿Qué cantidad de movimientos ha experimentado Neurología?,claude-opus-5,ok,77,0,0,409,134,275,249,693,6.8953,end_turn,
174,35,4,¿A cuántos movimientos asciende el total en Neurología?,claude-opus-5,ok,74,0,0,411,110,301,234,750,5.631,end_turn,
175,35,5,¿Cuántos movimientos se han generado en Neurología?,claude-opus-5,ok,73,0,0,481,157,324,273,783,8.4161,end_turn,
